 Sample   Time     Encoder 1 Pos   Encoder 2 Pos   Control Effort
   209    1.851             605              22          0.5000;
   210    1.859             605              22          0.5000;
   211    1.868             605              22          0.5000;
   212    1.877             605              22          0.5000;
   213    1.886             605              22          0.5000;
   214    1.895             605              22          0.5000;
   215    1.904             605              22          0.5000;
   216    1.913             605              22          0.5000;
   217    1.921             605              22          0.5000;
   218    1.930             605              22          0.5000;
   219    1.939             605              22          0.5000;
   220    1.948             605              22          0.5000;
   221    1.957             605              22          0.5000;
   222    1.966             605              22          0.5000;
   223    1.974             605              22          0.5000;
   224    1.983             605              22          0.5000;
   225    1.992             605              22          0.5000;
   226    2.001             605              22          0.5000;
   227    2.010             605              22          0.5000;
   228    2.019             605              22          0.5000;
   229    2.028             605              22          0.5000;
   230    2.036             605              22          0.5000;
   231    2.045             605              22          0.5000;
   232    2.054             605              22          0.5000;
   233    2.063             605              22          0.5000;
   234    2.072             605              22          0.5000;
   235    2.081             605              22          0.5000;
   236    2.090             605              22          0.5000;
   237    2.098             605              22          0.5000;
   238    2.107             605              22          0.5000;
   239    2.116             605              22          0.5000;
   240    2.125             605              22          0.5000;
   241    2.134             605              22          0.5000;
   242    2.143             605              22          0.5000;
   243    2.152             605              22          0.5000;
   244    2.160             605              22          0.5000;
   245    2.169             605              22          0.5000;
   246    2.178             605              22          0.5000;
   247    2.187             605              22          0.5000;
   248    2.196             605              23          0.5000;
   249    2.205             605              23          0.5000;
   250    2.214             605              23          0.5000;
   251    2.222             605              23          0.5000;
   252    2.231             605              23          0.5000;
   253    2.240             605              23          0.5000;
   254    2.249             605              23          0.5000;
   255    2.258             605              23          0.5000;
   256    2.267             605              23          0.5000;
   257    2.276             605              23          0.5000;
   258    2.284             605              23          0.5000;
   259    2.293             605              23          0.5000;
   260    2.302             605              23          0.5000;
   261    2.311             605              23          0.5000;
   262    2.320             605              23          0.5000;
   263    2.329             605              23          0.5000;
   264    2.338             605              23          0.5000;
   265    2.346             605              23          0.5000;
   266    2.355             605              23          0.5000;
   267    2.364             605              23          0.5000;
   268    2.373             605              23          0.5000;
   269    2.382             605              23          0.5000;
   270    2.391             605              23          0.5000;
   271    2.399             605              24          0.5000;
   272    2.408             605              24          0.5000;
   273    2.417             605              25          0.5000;
   274    2.426             605              25          0.5000;
   275    2.435             605              26          0.5000;
   276    2.444             605              26          0.5000;
   277    2.453             605              26          0.5000;
   278    2.461             605              26          0.5000;
   279    2.470             605              26          0.5000;
   280    2.479             605              26          0.5000;
   281    2.488             605              26          0.5000;
   282    2.497             605              26          0.5000;
   283    2.506             605              26          0.5000;
   284    2.515             605              26          0.5000;
   285    2.523             605              26          0.5000;
   286    2.532             605              26          0.5000;
   287    2.541             605              26          0.5000;
   288    2.550             605              26          0.5000;
   289    2.559             605              26          0.5000;
   290    2.568             605              26          0.5000;
   291    2.577             605              26          0.5000;
   292    2.585             605              26          0.5000;
   293    2.594             605              26          0.5000;
   294    2.603             605              24          0.5000;
   295    2.612             605              24          0.5000;
   296    2.621             605              24          0.5000;
   297    2.630             605              24          0.5000;
   298    2.639             605              24          0.5000;
   299    2.647             605              24          0.5000;
   300    2.656             605              24          0.5000;
   301    2.665             605              24          0.5000;
   302    2.674             605              24          0.5000;
   303    2.683             605              24          0.5000;
   304    2.692             605              24          0.5000;
   305    2.701             605              24          0.5000;
   306    2.709             605              24          0.5000;
   307    2.718             605              24          0.5000;
   308    2.727             605              24          0.5000;
   309    2.736             605              24          0.5000;
   310    2.745             605              24          0.5000;
   311    2.754             605              24          0.5000;
   312    2.763             605              24          0.5000;
   313    2.771             605              24          0.5000;
   314    2.780             605              24          0.5000;
   315    2.789             605              24          0.5000;
   316    2.798             605              24          0.5000;
   317    2.807             605              24          0.5000;
   318    2.816             605              24          0.5000;
   319    2.824             605              24          0.5000;
   320    2.833             605              24          0.5000;
   321    2.842             605              24          0.5000;
   322    2.851             605              24          0.5000;
   323    2.860             605              24          0.5000;
   324    2.869             605              24          0.5000;
   325    2.878             605              24          0.5000;
   326    2.886             605              24          0.5000;
   327    2.895             605              24          0.5000;
   328    2.904             605              24          0.5000;
   329    2.913             605              24          0.5000;
   330    2.922             605              24          0.5000;
   331    2.931             605              24          0.5000;
   332    2.940             605              24          0.5000;
   333    2.948             605              24          0.5000;
   334    2.957             605              24          0.5000;
   335    2.966             605              24          0.5000;
   336    2.975             605              24          0.5000;
   337    2.984             605              24          0.5000;
   338    2.993             605              24          0.5000;
   339    3.002             605              23          0.0000;
   340    3.010             595              23          0.0000;
   341    3.019             562              23          0.0000;
   342    3.028             509              23          0.0000;
   343    3.037             438              23          0.0000;
   344    3.046             353              21          0.0000;
   345    3.055             258              19          0.0000;
   346    3.064             156              18          0.0000;
   347    3.072              50              16          0.0000;
   348    3.081             -55              14          0.0000;
   349    3.090            -155              11          0.0000;
   350    3.099            -247               8          0.0000;
   351    3.108            -328               5          0.0000;
   352    3.117            -395               3          0.0000;
   353    3.126            -447               1          0.0000;
   354    3.134            -479              -1          0.0000;
   355    3.143            -493              -1          0.0000;
   356    3.152            -491              -1          0.0000;
   357    3.161            -469              -1          0.0000;
   358    3.170            -432              -1          0.0000;
   359    3.179            -383              -1          0.0000;
   360    3.188            -323              -1          0.0000;
   361    3.196            -254              -1          0.0000;
   362    3.205            -180               1          0.0000;
   363    3.214            -105               2          0.0000;
   364    3.223             -29               4          0.0000;
   365    3.232              44               6          0.0000;
   366    3.241             112               7          0.0000;
   367    3.249             171               9          0.0000;
   368    3.258             218              10          0.0000;
   369    3.267             253              11          0.0000;
   370    3.276             275              12          0.0000;
   371    3.285             283              13          0.0000;
   372    3.294             279              13          0.0000;
   373    3.303             262              13          0.0000;
   374    3.311             234              13          0.0000;
   375    3.320             197              13          0.0000;
   376    3.329             153              13          0.0000;
   377    3.338             102              13          0.0000;
   378    3.347              48              13          0.0000;
   379    3.356              -7              13          0.0000;
   380    3.365             -61              11          0.0000;
   381    3.373            -110              10          0.0000;
   382    3.382            -154               8          0.0000;
   383    3.391            -190               7          0.0000;
   384    3.400            -218               6          0.0000;
   385    3.409            -238               5          0.0000;
   386    3.418            -247               5          0.0000;
   387    3.427            -247               5          0.0000;
   388    3.435            -237               5          0.0000;
   389    3.444            -220               5          0.0000;
   390    3.453            -197               5          0.0000;
   391    3.462            -169               5          0.0000;
   392    3.471            -137               5          0.0000;
   393    3.480            -104               5          0.0000;
   394    3.489             -70               5          0.0000;
   395    3.497             -36               5          0.0000;
   396    3.506              -4               5          0.0000;
   397    3.515              26               5          0.0000;
   398    3.524              51               5          0.0000;
   399    3.533              71               5          0.0000;
   400    3.542              84               6          0.0000;
   401    3.551              89               6          0.0000;
   402    3.559              90               6          0.0000;
   403    3.568              81               6          0.0000;
   404    3.577              69               7          0.0000;
   405    3.586              52               7          0.0000;
   406    3.595              33               7          0.0000;
   407    3.604              14               7          0.0000;
   408    3.613              -5               8          0.0000;
   409    3.621             -23               8          0.0000;
   410    3.630             -39               8          0.0000;
   411    3.639             -51               8          0.0000;
   412    3.648             -61               8          0.0000;
   413    3.657             -67               9          0.0000;
   414    3.666             -70              10          0.0000;
   415    3.674             -70              11          0.0000;
   416    3.683             -65              11          0.0000;
   417    3.692             -60              12          0.0000;
   418    3.701             -52              12          0.0000;
   419    3.710             -45              12          0.0000;
   420    3.719             -38              12          0.0000;
   421    3.728             -31              12          0.0000;
   422    3.736             -25              10          0.0000;
   423    3.745             -20               9          0.0000;
   424    3.754             -17               8          0.0000;
   425    3.763             -16               8          0.0000;
   426    3.772             -15               7          0.0000;
   427    3.781             -15               7          0.0000;
   428    3.790             -16               6          0.0000;
   429    3.798             -18               5          0.0000;
   430    3.807             -19               4          0.0000;
   431    3.816             -21               2          0.0000;
   432    3.825             -22               1          0.0000;
   433    3.834             -22              -0          0.0000;
   434    3.843             -22              -0          0.0000;
   435    3.852             -22              -0          0.0000;
   436    3.860             -22              -0          0.0000;
   437    3.869             -22              -1          0.0000;
   438    3.878             -22              -1          0.0000;
   439    3.887             -22              -2          0.0000;
   440    3.896             -22              -2          0.0000;
   441    3.905             -22              -2          0.0000;
   442    3.914             -22              -2          0.0000;
   443    3.922             -22              -2          0.0000;
   444    3.931             -22              -2          0.0000;
   445    3.940             -22              -2          0.0000;
   446    3.949             -22              -2          0.0000;
   447    3.958             -22              -1          0.0000;
   448    3.967             -22               0          0.0000;
   449    3.976             -22               2          0.0000;
   450    3.984             -22               5          0.0000;
   451    3.993             -22               6          0.0000;
   452    4.002             -22               7          0.0000;
   453    4.011             -22               8          0.0000;
   454    4.020             -22               8          0.0000;
   455    4.029             -22               8          0.0000;
   456    4.038             -22               9          0.0000;
   457    4.046             -22              13          0.0000;
   458    4.055             -22              20          0.0000;
   459    4.064             -22              29          0.0000;
   460    4.073             -22              39          0.0000;
   461    4.082             -22              46          0.0000;
   462    4.091             -22              51          0.0000;
   463    4.099             -22              53          0.0000;
   464    4.108             -20              54          0.0000;
   465    4.117             -20              54          0.0000;
   466    4.126             -19              54          0.0000;
   467    4.135             -19              50          0.0000;
   468    4.144             -19              45          0.0000;
   469    4.153             -19              38          0.0000;
   470    4.161             -19              29          0.0000;
   471    4.170             -19              21          0.0000;
   472    4.179             -19              16          0.0000;
   473    4.188             -19              14          0.0000;
   474    4.197             -19              14          0.0000;
   475    4.206             -19              14          0.0000;
   476    4.215             -19              13          0.0000;
   477    4.223             -19              13          0.0000;
   478    4.232             -19              13          0.0000;
   479    4.241             -19              13          0.0000;
   480    4.250             -19              13          0.0000;
   481    4.259             -19              13          0.0000;
   482    4.268             -19              12          0.0000;
   483    4.277             -19              12          0.0000;
   484    4.285             -19              11          0.0000;
   485    4.294             -19              11          0.0000;
   486    4.303             -19              11          0.0000;
   487    4.312             -19              11          0.0000;
   488    4.321             -19              11          0.0000;
   489    4.330             -19              11          0.0000;
   490    4.339             -19              11          0.0000;
   491    4.347             -19              10          0.0000;
   492    4.356             -19              10          0.0000;
   493    4.365             -19              10          0.0000;
   494    4.374             -19              10          0.0000;
   495    4.383             -19               9          0.0000;
   496    4.392             -19               9          0.0000;
   497    4.401             -19               9          0.0000;
   498    4.409             -19               8          0.0000;
   499    4.418             -19               8          0.0000;
   500    4.427             -19               7          0.0000;
   501    4.436             -19               7          0.0000;
   502    4.445             -19               7          0.0000;
   503    4.454             -19               7          0.0000;
   504    4.463             -19               7          0.0000;
   505    4.471             -19               7          0.0000;
   506    4.480             -19               7          0.0000;
   507    4.489             -19               7          0.0000;
   508    4.498             -19               7          0.0000;
   509    4.507             -19               7          0.0000;
   510    4.516             -19               5          0.0000;
   511    4.524             -19               5          0.0000;
   512    4.533             -19               5          0.0000;
   513    4.542             -19               5          0.0000;
   514    4.551             -19               5          0.0000;
   515    4.560             -19               5          0.0000;
   516    4.569             -19               5          0.0000;
   517    4.578             -19               5          0.0000;
   518    4.586             -19               5          0.0000;
   519    4.595             -19               5          0.0000;
   520    4.604             -19               5          0.0000;
   521    4.613             -19               5          0.0000;
   522    4.622             -19               5          0.0000;
   523    4.631             -19               5          0.0000;
   524    4.640             -19               5          0.0000;
   525    4.648             -19               5          0.0000;
   526    4.657             -19               5          0.0000;
   527    4.666             -19               5          0.0000;
   528    4.675             -19               5          0.0000;
   529    4.684             -19               5          0.0000;
   530    4.693             -19               5          0.0000;
   531    4.702             -19               5          0.0000;
   532    4.710             -19               5          0.0000;
   533    4.719             -19               5          0.0000;
   534    4.728             -19               5          0.0000;
   535    4.737             -19               5          0.0000;
   536    4.746             -19               5          0.0000;
   537    4.755             -19               5          0.0000;
   538    4.764             -19               3          0.0000;
   539    4.772             -19               2          0.0000;
   540    4.781             -19               1          0.0000;
   541    4.790             -19               0          0.0000;
   542    4.799             -19              -0          0.0000;
   543    4.808             -19              -0          0.0000;
   544    4.817             -19              -0          0.0000;
   545    4.826             -19              -0          0.0000;
   546    4.834             -19              -0          0.0000;
   547    4.843             -19              -0          0.0000;
   548    4.852             -19              -0          0.0000;
   549    4.861             -19              -0          0.0000;
   550    4.870             -19              -0          0.0000;
   551    4.879             -19              -0          0.0000;
   552    4.888             -19              -0          0.0000;
   553    4.896             -19              -0          0.0000;
   554    4.905             -19              -0          0.0000;
   555    4.914             -19              -0          0.0000;
   556    4.923             -19              -0          0.0000;
   557    4.932             -19              -0          0.0000;
   558    4.941             -19              -0          0.0000;
   559    4.949             -19              -0          0.0000;
   560    4.958             -19              -0          0.0000;
   561    4.967             -19              -0          0.0000;
   562    4.976             -19              -0          0.0000;
   563    4.985             -19              -0          0.0000;
   564    4.994             -19              -0          0.0000;
   565    5.003             -19              -2          0.0000;
   566    5.011             -19              -3          0.0000;
   567    5.020             -19              -3          0.0000;
   568    5.029             -19              -3          0.0000;
   569    5.038             -19              -3          0.0000;
   570    5.047             -19              -3          0.0000;
   571    5.056             -19              -3          0.0000;
   572    5.065             -19              -3          0.0000;
   573    5.073             -19              -3          0.0000;
   574    5.082             -19              -3          0.0000;
   575    5.091             -19              -3          0.0000;
   576    5.100             -19              -3          0.0000;
   577    5.109             -19              -3          0.0000;
   578    5.118             -19              -3          0.0000;
   579    5.127             -19              -3          0.0000;
   580    5.135             -19              -3          0.0000;
   581    5.144             -19              -5          0.0000;
   582    5.153             -20              -6          0.0000;
   583    5.162             -20              -7          0.0000;
   584    5.171             -20              -7          0.0000;
   585    5.180             -20              -7          0.0000;
   586    5.189             -20              -7          0.0000;
   587    5.197             -20              -7          0.0000;
   588    5.206             -20              -7          0.0000;
   589    5.215             -20              -8          0.0000;
   590    5.224             -20              -8          0.0000;
   591    5.233             -20              -9          0.0000;
   592    5.242             -20              -9          0.0000;
   593    5.251             -20              -9          0.0000;
   594    5.259             -20              -9          0.0000;
   595    5.268             -20              -9          0.0000;
   596    5.277             -20              -9          0.0000;
   597    5.286             -20              -9          0.0000;
   598    5.295             -20              -9          0.0000;
   599    5.304             -20              -9          0.0000;
   600    5.313             -20              -8          0.0000;
   601    5.321             -20              -8          0.0000;
   602    5.330             -20              -8          0.0000;
   603    5.339             -20              -8          0.0000;
   604    5.348             -20              -8          0.0000;
   605    5.357             -20              -8          0.0000;
   606    5.366             -20              -8          0.0000;
   607    5.374             -20              -8          0.0000;
   608    5.383             -20              -8          0.0000;
   609    5.392             -20              -8          0.0000;
   610    5.401             -20              -8          0.0000;
   611    5.410             -20              -8          0.0000;
   612    5.419             -20              -8          0.0000;
   613    5.428             -20              -8          0.0000;
   614    5.436             -20              -8          0.0000;
   615    5.445             -20              -8          0.0000;
   616    5.454             -20              -8          0.0000;
   617    5.463             -20              -8          0.0000;
   618    5.472             -20              -8          0.0000;
   619    5.481             -20              -8          0.0000;
   620    5.490             -20              -9          0.0000;
   621    5.498             -20              -9          0.0000;
   622    5.507             -20              -9          0.0000;
   623    5.516             -20              -9          0.0000;
   624    5.525             -20             -10          0.0000;
   625    5.534             -20             -10          0.0000;
   626    5.543             -20             -10          0.0000;
   627    5.552             -20             -11          0.0000;
   628    5.560             -20             -11          0.0000;
   629    5.569             -20             -11          0.0000;
   630    5.578             -20             -11          0.0000;
   631    5.587             -20             -11          0.0000;
   632    5.596             -20             -11          0.0000;
   633    5.605             -20             -11          0.0000;
   634    5.614             -20             -11          0.0000;
   635    5.622             -20             -11          0.0000;
   636    5.631             -20             -12          0.0000;
   637    5.640             -20             -12          0.0000;
   638    5.649             -20             -12          0.0000;
   639    5.658             -20             -12          0.0000;
   640    5.667             -20             -12          0.0000;
   641    5.676             -20             -12          0.0000;
   642    5.684             -20             -12          0.0000;
   643    5.693             -20             -12          0.0000;
   644    5.702             -20             -12          0.0000;
   645    5.711             -20             -12          0.0000;
   646    5.720             -20             -12          0.0000;
   647    5.729             -20             -12          0.0000;
   648    5.738             -20             -12          0.0000;
   649    5.746             -20             -12          0.0000;
   650    5.755             -20             -12          0.0000;
   651    5.764             -20             -12          0.0000;
   652    5.773             -20             -12          0.0000;
   653    5.782             -20             -12          0.0000;
   654    5.791             -20             -12          0.0000;
   655    5.799             -20             -13          0.0000;
   656    5.808             -20             -13          0.0000;
   657    5.817             -20             -12          0.0000;
   658    5.826             -20             -12          0.0000;
   659    5.835             -20             -12          0.0000;
   660    5.844             -20             -12          0.0000;
   661    5.853             -20             -12          0.0000;
   662    5.861             -20             -12          0.0000;
   663    5.870             -20             -12          0.0000;
   664    5.879             -20             -12          0.0000;
   665    5.888             -20             -12          0.0000;
   666    5.897             -20             -12          0.0000;
   667    5.906             -20             -12          0.0000;
   668    5.915             -20             -12          0.0000;
   669    5.923             -20             -12          0.0000;
   670    5.932             -20             -12          0.0000;
   671    5.941             -20             -12          0.0000;
   672    5.950             -20             -12          0.0000;
   673    5.959             -20             -12          0.0000;
   674    5.968             -20             -12          0.0000;
   675    5.977             -20             -12          0.0000;
   676    5.985             -20             -12          0.0000]
