 Sample   Time     Encoder 1 Pos   Encoder 2 Pos   Control Effort
   182    1.611             682              -8          0.5000;
   183    1.620             682              -8          0.5000;
   184    1.629             682              -8          0.5000;
   185    1.638             682              -8          0.5000;
   186    1.647             682              -8          0.5000;
   187    1.656             682              -8          0.5000;
   188    1.665             682              -8          0.5000;
   189    1.673             682              -8          0.5000;
   190    1.682             682              -8          0.5000;
   191    1.691             682              -8          0.5000;
   192    1.700             682              -8          0.5000;
   193    1.709             682              -8          0.5000;
   194    1.718             682              -8          0.5000;
   195    1.727             682              -8          0.5000;
   196    1.735             682              -8          0.5000;
   197    1.744             682              -8          0.5000;
   198    1.753             682              -8          0.5000;
   199    1.762             682              -8          0.5000;
   200    1.771             682              -8          0.5000;
   201    1.780             682              -8          0.5000;
   202    1.789             682              -8          0.5000;
   203    1.797             682              -8          0.5000;
   204    1.806             682              -8          0.5000;
   205    1.815             682              -8          0.5000;
   206    1.824             682              -8          0.5000;
   207    1.833             682              -8          0.5000;
   208    1.842             682              -8          0.5000;
   209    1.851             682              -8          0.5000;
   210    1.859             682              -8          0.5000;
   211    1.868             682              -8          0.5000;
   212    1.877             682              -8          0.5000;
   213    1.886             682              -8          0.5000;
   214    1.895             682              -8          0.5000;
   215    1.904             682              -8          0.5000;
   216    1.913             682              -8          0.5000;
   217    1.921             682              -8          0.5000;
   218    1.930             682              -8          0.5000;
   219    1.939             682              -8          0.5000;
   220    1.948             682              -8          0.5000;
   221    1.957             682              -8          0.5000;
   222    1.966             682              -8          0.5000;
   223    1.974             682              -8          0.5000;
   224    1.983             682              -8          0.5000;
   225    1.992             682              -8          0.5000;
   226    2.001             682              -8          0.5000;
   227    2.010             682              -8          0.5000;
   228    2.019             682              -8          0.5000;
   229    2.028             682              -8          0.5000;
   230    2.036             682              -8          0.5000;
   231    2.045             682              -8          0.5000;
   232    2.054             682              -8          0.5000;
   233    2.063             682              -8          0.5000;
   234    2.072             682              -8          0.5000;
   235    2.081             682              -8          0.5000;
   236    2.090             682              -8          0.5000;
   237    2.098             682              -8          0.5000;
   238    2.107             682              -8          0.5000;
   239    2.116             682              -8          0.5000;
   240    2.125             682              -8          0.5000;
   241    2.134             682              -8          0.5000;
   242    2.143             682              -8          0.5000;
   243    2.152             682              -8          0.5000;
   244    2.160             682              -8          0.5000;
   245    2.169             682              -8          0.5000;
   246    2.178             682              -8          0.5000;
   247    2.187             682              -8          0.5000;
   248    2.196             682              -8          0.5000;
   249    2.205             682              -8          0.5000;
   250    2.214             682              -8          0.5000;
   251    2.222             682              -8          0.5000;
   252    2.231             682              -8          0.5000;
   253    2.240             682              -8          0.5000;
   254    2.249             682              -8          0.5000;
   255    2.258             682              -8          0.5000;
   256    2.267             682              -8          0.5000;
   257    2.276             682              -8          0.5000;
   258    2.284             682              -8          0.5000;
   259    2.293             682              -8          0.5000;
   260    2.302             682              -8          0.5000;
   261    2.311             682              -8          0.5000;
   262    2.320             682              -8          0.5000;
   263    2.329             682              -8          0.5000;
   264    2.338             682              -8          0.5000;
   265    2.346             682              -8          0.5000;
   266    2.355             682              -8          0.5000;
   267    2.364             682              -8          0.5000;
   268    2.373             682              -8          0.5000;
   269    2.382             682              -8          0.5000;
   270    2.391             682              -8          0.5000;
   271    2.399             682              -8          0.5000;
   272    2.408             682              -8          0.5000;
   273    2.417             682              -8          0.5000;
   274    2.426             682              -8          0.5000;
   275    2.435             682              -9          0.5000;
   276    2.444             682              -9          0.5000;
   277    2.453             682              -9          0.5000;
   278    2.461             682              -9          0.5000;
   279    2.470             682              -9          0.5000;
   280    2.479             682              -9          0.5000;
   281    2.488             682              -9          0.5000;
   282    2.497             682              -9          0.5000;
   283    2.506             682              -9          0.5000;
   284    2.515             682              -9          0.5000;
   285    2.523             682              -9          0.5000;
   286    2.532             682              -9          0.5000;
   287    2.541             682              -9          0.5000;
   288    2.550             682              -9          0.5000;
   289    2.559             682              -9          0.5000;
   290    2.568             682              -9          0.5000;
   291    2.577             682              -9          0.5000;
   292    2.585             682              -9          0.5000;
   293    2.594             682              -9          0.5000;
   294    2.603             682              -9          0.5000;
   295    2.612             682              -9          0.5000;
   296    2.621             682              -9          0.5000;
   297    2.630             682              -9          0.5000;
   298    2.639             682              -9          0.5000;
   299    2.647             682              -9          0.5000;
   300    2.656             682              -9          0.5000;
   301    2.665             682              -9          0.5000;
   302    2.674             682              -7          0.5000;
   303    2.683             682              -7          0.5000;
   304    2.692             682              -7          0.5000;
   305    2.701             682              -7          0.5000;
   306    2.709             682              -7          0.5000;
   307    2.718             682              -7          0.5000;
   308    2.727             682              -7          0.5000;
   309    2.736             682              -7          0.5000;
   310    2.745             682              -7          0.5000;
   311    2.754             682              -7          0.5000;
   312    2.763             682              -7          0.5000;
   313    2.771             682              -7          0.5000;
   314    2.780             682              -7          0.5000;
   315    2.789             682              -7          0.5000;
   316    2.798             682              -7          0.5000;
   317    2.807             682              -7          0.5000;
   318    2.816             682              -7          0.5000;
   319    2.824             682              -7          0.5000;
   320    2.833             682              -7          0.5000;
   321    2.842             682              -7          0.5000;
   322    2.851             682              -6          0.5000;
   323    2.860             682              -6          0.5000;
   324    2.869             682              -6          0.5000;
   325    2.878             682              -6          0.5000;
   326    2.886             682              -6          0.5000;
   327    2.895             682              -6          0.5000;
   328    2.904             682              -6          0.5000;
   329    2.913             682              -6          0.5000;
   330    2.922             682              -6          0.5000;
   331    2.931             682              -6          0.5000;
   332    2.940             682              -5          0.5000;
   333    2.948             682              -5          0.5000;
   334    2.957             682              -5          0.5000;
   335    2.966             682              -5          0.5000;
   336    2.975             682              -6          0.5000;
   337    2.984             682              -6          0.5000;
   338    2.993             682              -6          0.5000;
   339    3.002             682              -6          0.0000;
   340    3.010             673              -6          0.0000;
   341    3.019             641              -6          0.0000;
   342    3.028             589              -5          0.0000;
   343    3.037             517              -5          0.0000;
   344    3.046             431              -7          0.0000;
   345    3.055             333              -9          0.0000;
   346    3.064             226             -13          0.0000;
   347    3.072             116             -16          0.0000;
   348    3.081               5             -19          0.0000;
   349    3.090            -101             -22          0.0000;
   350    3.099            -200             -24          0.0000;
   351    3.108            -286             -26          0.0000;
   352    3.117            -358             -28          0.0000;
   353    3.126            -413             -30          0.0000;
   354    3.134            -449             -33          0.0000;
   355    3.143            -465             -35          0.0000;
   356    3.152            -464             -36          0.0000;
   357    3.161            -442             -36          0.0000;
   358    3.170            -405             -36          0.0000;
   359    3.179            -353             -34          0.0000;
   360    3.188            -290             -34          0.0000;
   361    3.196            -218             -33          0.0000;
   362    3.205            -140             -32          0.0000;
   363    3.214             -58             -31          0.0000;
   364    3.223              23             -29          0.0000;
   365    3.232             100             -26          0.0000;
   366    3.241             171             -24          0.0000;
   367    3.249             232             -22          0.0000;
   368    3.258             283             -21          0.0000;
   369    3.267             320             -20          0.0000;
   370    3.276             343             -19          0.0000;
   371    3.285             351             -19          0.0000;
   372    3.294             345             -18          0.0000;
   373    3.303             325             -18          0.0000;
   374    3.311             293             -18          0.0000;
   375    3.320             252             -18          0.0000;
   376    3.329             202             -18          0.0000;
   377    3.338             148             -18          0.0000;
   378    3.347              90             -19          0.0000;
   379    3.356              32             -21          0.0000;
   380    3.365             -25             -23          0.0000;
   381    3.373             -79             -23          0.0000;
   382    3.382            -127             -24          0.0000;
   383    3.391            -165             -24          0.0000;
   384    3.400            -194             -25          0.0000;
   385    3.409            -213             -26          0.0000;
   386    3.418            -221             -27          0.0000;
   387    3.427            -222             -27          0.0000;
   388    3.435            -210             -28          0.0000;
   389    3.444            -192             -28          0.0000;
   390    3.453            -166             -28          0.0000;
   391    3.462            -136             -28          0.0000;
   392    3.471            -100             -28          0.0000;
   393    3.480             -60             -28          0.0000;
   394    3.489             -20             -28          0.0000;
   395    3.497              19             -28          0.0000;
   396    3.506              54             -26          0.0000;
   397    3.515              83             -25          0.0000;
   398    3.524             107             -24          0.0000;
   399    3.533             126             -23          0.0000;
   400    3.542             138             -23          0.0000;
   401    3.551             143             -23          0.0000;
   402    3.559             143             -23          0.0000;
   403    3.568             136             -23          0.0000;
   404    3.577             125             -23          0.0000;
   405    3.586             110             -22          0.0000;
   406    3.595              93             -22          0.0000;
   407    3.604              73             -22          0.0000;
   408    3.613              53             -22          0.0000;
   409    3.621              31             -22          0.0000;
   410    3.630               9             -22          0.0000;
   411    3.639             -12             -23          0.0000;
   412    3.648             -31             -24          0.0000;
   413    3.657             -47             -25          0.0000;
   414    3.666             -58             -25          0.0000;
   415    3.674             -64             -25          0.0000;
   416    3.683             -66             -25          0.0000;
   417    3.692             -63             -25          0.0000;
   418    3.701             -56             -25          0.0000;
   419    3.710             -45             -25          0.0000;
   420    3.719             -34             -25          0.0000;
   421    3.728             -22             -25          0.0000;
   422    3.736             -11             -25          0.0000;
   423    3.745              -1             -25          0.0000;
   424    3.754               6             -26          0.0000;
   425    3.763              11             -26          0.0000;
   426    3.772              12             -26          0.0000;
   427    3.781              12             -26          0.0000;
   428    3.790               8             -26          0.0000;
   429    3.798               2             -26          0.0000;
   430    3.807              -3             -26          0.0000;
   431    3.816              -9             -26          0.0000;
   432    3.825             -13             -26          0.0000;
   433    3.834             -16             -26          0.0000;
   434    3.843             -17             -26          0.0000;
   435    3.852             -17             -26          0.0000;
   436    3.860             -17             -26          0.0000;
   437    3.869             -15             -26          0.0000;
   438    3.878             -13             -26          0.0000;
   439    3.887             -10             -26          0.0000;
   440    3.896              -9             -26          0.0000;
   441    3.905              -8             -26          0.0000;
   442    3.914              -7             -26          0.0000;
   443    3.922              -7             -26          0.0000;
   444    3.931              -7             -26          0.0000;
   445    3.940              -7             -26          0.0000;
   446    3.949              -7             -26          0.0000;
   447    3.958              -7             -26          0.0000;
   448    3.967              -7             -26          0.0000;
   449    3.976              -7             -26          0.0000;
   450    3.984              -7             -26          0.0000;
   451    3.993              -7             -26          0.0000;
   452    4.002              -7             -26          0.0000;
   453    4.011              -7             -26          0.0000;
   454    4.020              -7             -26          0.0000;
   455    4.029              -7             -26          0.0000;
   456    4.038              -7             -26          0.0000;
   457    4.046              -7             -26          0.0000;
   458    4.055              -7             -26          0.0000;
   459    4.064              -7             -26          0.0000;
   460    4.073              -7             -26          0.0000;
   461    4.082              -7             -26          0.0000;
   462    4.091              -7             -26          0.0000;
   463    4.099              -7             -26          0.0000;
   464    4.108              -7             -26          0.0000;
   465    4.117              -7             -26          0.0000;
   466    4.126              -7             -26          0.0000;
   467    4.135              -7             -26          0.0000;
   468    4.144              -7             -26          0.0000;
   469    4.153              -7             -26          0.0000;
   470    4.161              -7             -26          0.0000;
   471    4.170              -7             -26          0.0000;
   472    4.179              -7             -26          0.0000;
   473    4.188              -7             -26          0.0000;
   474    4.197              -7             -26          0.0000;
   475    4.206              -7             -26          0.0000;
   476    4.215              -7             -26          0.0000;
   477    4.223              -7             -26          0.0000;
   478    4.232              -7             -26          0.0000;
   479    4.241              -7             -24          0.0000;
   480    4.250              -7             -24          0.0000;
   481    4.259              -7             -24          0.0000;
   482    4.268              -7             -24          0.0000;
   483    4.277              -7             -24          0.0000;
   484    4.285              -7             -24          0.0000;
   485    4.294              -7             -24          0.0000;
   486    4.303              -7             -24          0.0000;
   487    4.312              -7             -24          0.0000;
   488    4.321              -7             -23          0.0000;
   489    4.330              -7             -23          0.0000;
   490    4.339              -7             -23          0.0000;
   491    4.347              -7             -23          0.0000;
   492    4.356              -7             -23          0.0000;
   493    4.365              -7             -23          0.0000;
   494    4.374              -7             -22          0.0000;
   495    4.383              -7             -21          0.0000;
   496    4.392              -7             -21          0.0000;
   497    4.401              -7             -21          0.0000;
   498    4.409              -7             -21          0.0000;
   499    4.418              -7             -21          0.0000;
   500    4.427              -7             -21          0.0000;
   501    4.436              -7             -21          0.0000;
   502    4.445              -7             -21          0.0000;
   503    4.454              -7             -21          0.0000;
   504    4.463              -7             -21          0.0000;
   505    4.471              -7             -21          0.0000;
   506    4.480              -7             -21          0.0000;
   507    4.489              -7             -21          0.0000;
   508    4.498              -7             -21          0.0000;
   509    4.507              -7             -21          0.0000;
   510    4.516              -7             -21          0.0000;
   511    4.524              -7             -21          0.0000;
   512    4.533              -7             -21          0.0000;
   513    4.542              -7             -21          0.0000;
   514    4.551              -7             -21          0.0000;
   515    4.560              -7             -21          0.0000;
   516    4.569              -7             -21          0.0000;
   517    4.578              -7             -21          0.0000;
   518    4.586              -7             -21          0.0000;
   519    4.595              -7             -21          0.0000;
   520    4.604              -7             -21          0.0000;
   521    4.613              -7             -21          0.0000;
   522    4.622              -7             -21          0.0000;
   523    4.631              -7             -21          0.0000;
   524    4.640              -7             -21          0.0000;
   525    4.648              -7             -21          0.0000;
   526    4.657              -7             -21          0.0000;
   527    4.666              -7             -21          0.0000;
   528    4.675              -7             -21          0.0000;
   529    4.684              -7             -21          0.0000;
   530    4.693              -7             -21          0.0000;
   531    4.702              -7             -20          0.0000;
   532    4.710              -7             -20          0.0000;
   533    4.719              -7             -20          0.0000;
   534    4.728              -7             -20          0.0000;
   535    4.737              -7             -20          0.0000;
   536    4.746              -7             -20          0.0000;
   537    4.755              -7             -19          0.0000;
   538    4.764              -7             -17          0.0000;
   539    4.772              -7             -16          0.0000;
   540    4.781              -7             -15          0.0000;
   541    4.790              -7             -15          0.0000;
   542    4.799              -7             -14          0.0000;
   543    4.808              -7             -14          0.0000;
   544    4.817              -7             -14          0.0000;
   545    4.826              -7             -14          0.0000;
   546    4.834              -7             -15          0.0000;
   547    4.843              -7             -17          0.0000;
   548    4.852              -7             -18          0.0000;
   549    4.861              -7             -18          0.0000;
   550    4.870              -7             -18          0.0000;
   551    4.879              -7             -18          0.0000;
   552    4.888              -7             -18          0.0000;
   553    4.896              -7             -18          0.0000;
   554    4.905              -7             -18          0.0000;
   555    4.914              -7             -18          0.0000;
   556    4.923              -7             -18          0.0000;
   557    4.932              -7             -18          0.0000;
   558    4.941              -7             -18          0.0000;
   559    4.949              -7             -18          0.0000;
   560    4.958              -7             -18          0.0000;
   561    4.967              -7             -19          0.0000;
   562    4.976              -7             -20          0.0000;
   563    4.985              -7             -20          0.0000;
   564    4.994              -7             -20          0.0000;
   565    5.003              -7             -20          0.0000;
   566    5.011              -7             -20          0.0000;
   567    5.020              -7             -20          0.0000;
   568    5.029              -7             -20          0.0000;
   569    5.038              -7             -20          0.0000;
   570    5.047              -7             -20          0.0000;
   571    5.056              -7             -20          0.0000;
   572    5.065              -7             -20          0.0000;
   573    5.073              -7             -20          0.0000;
   574    5.082              -7             -20          0.0000;
   575    5.091              -7             -20          0.0000;
   576    5.100              -7             -20          0.0000;
   577    5.109              -7             -20          0.0000;
   578    5.118              -7             -21          0.0000;
   579    5.127              -7             -21          0.0000;
   580    5.135              -7             -21          0.0000;
   581    5.144              -7             -21          0.0000;
   582    5.153              -7             -21          0.0000;
   583    5.162              -7             -21          0.0000;
   584    5.171              -7             -21          0.0000;
   585    5.180              -7             -21          0.0000;
   586    5.189              -7             -19          0.0000;
   587    5.197              -7             -19          0.0000;
   588    5.206              -7             -19          0.0000;
   589    5.215              -7             -19          0.0000;
   590    5.224              -7             -19          0.0000;
   591    5.233              -7             -19          0.0000;
   592    5.242              -7             -19          0.0000;
   593    5.251              -7             -19          0.0000;
   594    5.259              -7             -19          0.0000;
   595    5.268              -7             -19          0.0000;
   596    5.277              -7             -19          0.0000;
   597    5.286              -7             -19          0.0000;
   598    5.295              -7             -19          0.0000;
   599    5.304              -7             -19          0.0000;
   600    5.313              -7             -20          0.0000;
   601    5.321              -7             -20          0.0000;
   602    5.330              -7             -20          0.0000;
   603    5.339              -7             -20          0.0000;
   604    5.348              -7             -20          0.0000;
   605    5.357              -7             -20          0.0000;
   606    5.366              -7             -20          0.0000;
   607    5.374              -7             -20          0.0000;
   608    5.383              -7             -20          0.0000;
   609    5.392              -7             -20          0.0000;
   610    5.401              -7             -20          0.0000;
   611    5.410              -7             -20          0.0000;
   612    5.419              -7             -20          0.0000;
   613    5.428              -7             -20          0.0000;
   614    5.436              -7             -20          0.0000;
   615    5.445              -7             -20          0.0000;
   616    5.454              -7             -20          0.0000;
   617    5.463              -7             -20          0.0000;
   618    5.472              -7             -20          0.0000;
   619    5.481              -7             -20          0.0000;
   620    5.490              -7             -20          0.0000;
   621    5.498              -7             -20          0.0000;
   622    5.507              -7             -20          0.0000;
   623    5.516              -7             -20          0.0000;
   624    5.525              -7             -20          0.0000;
   625    5.534              -7             -20          0.0000;
   626    5.543              -7             -20          0.0000;
   627    5.552              -7             -20          0.0000;
   628    5.560              -7             -20          0.0000;
   629    5.569              -7             -20          0.0000;
   630    5.578              -7             -20          0.0000;
   631    5.587              -7             -20          0.0000;
   632    5.596              -7             -20          0.0000;
   633    5.605              -7             -20          0.0000;
   634    5.614              -7             -19          0.0000;
   635    5.622              -7             -19          0.0000;
   636    5.631              -7             -19          0.0000;
   637    5.640              -7             -19          0.0000;
   638    5.649              -7             -19          0.0000;
   639    5.658              -7             -19          0.0000;
   640    5.667              -7             -19          0.0000;
   641    5.676              -7             -19          0.0000;
   642    5.684              -7             -19          0.0000;
   643    5.693              -7             -19          0.0000;
   644    5.702              -7             -19          0.0000;
   645    5.711              -7             -18          0.0000;
   646    5.720              -7             -18          0.0000;
   647    5.729              -7             -18          0.0000;
   648    5.738              -7             -18          0.0000;
   649    5.746              -7             -18          0.0000;
   650    5.755              -7             -18          0.0000;
   651    5.764              -7             -18          0.0000;
   652    5.773              -7             -18          0.0000;
   653    5.782              -7             -18          0.0000;
   654    5.791              -7             -18          0.0000;
   655    5.799              -7             -18          0.0000;
   656    5.808              -7             -18          0.0000;
   657    5.817              -7             -18          0.0000;
   658    5.826              -7             -18          0.0000;
   659    5.835              -7             -18          0.0000;
   660    5.844              -7             -18          0.0000;
   661    5.853              -7             -18          0.0000;
   662    5.861              -7             -18          0.0000;
   663    5.870              -7             -18          0.0000;
   664    5.879              -7             -18          0.0000;
   665    5.888              -7             -18          0.0000;
   666    5.897              -7             -18          0.0000;
   667    5.906              -7             -18          0.0000;
   668    5.915              -7             -18          0.0000;
   669    5.923              -7             -18          0.0000;
   670    5.932              -7             -18          0.0000;
   671    5.941              -7             -18          0.0000;
   672    5.950              -7             -18          0.0000;
   673    5.959              -7             -18          0.0000;
   674    5.968              -7             -18          0.0000;
   675    5.977              -7             -19          0.0000;
   676    5.985              -7             -19          0.0000]
